room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12054845,6787401,Private room,,Avenidas Novas,0,,2,1.0,36.0,2.0,38.725795,-9.153164,2016-06-02 11:53:48.541996
3124377,15869678,Private room,,Santo António,0,,3,1.0,345.0,1.0,38.726365,-9.1441,2016-06-02 16:03:24.663646
2099923,4827358,Private room,,Avenidas Novas,2,,4,1.0,34.0,1.0,38.732309,-9.152868,2016-06-02 17:22:38.671307
11988604,64079972,Private room,,Santo António,1,,2,1.0,29.0,3.0,38.727206,-9.14483,2016-06-02 10:40:29.774763
8719921,43426969,Private room,,Arroios,0,,2,1.0,29.0,1.0,38.72791,-9.144094,2016-06-02 12:21:46.219796
6273712,650885,Private room,,Santo António,5,4.5,1,1.0,21.0,2.0,38.726131,-9.145428,2016-06-02 15:39:41.132906
7050822,36227752,Private room,,Arroios,0,,4,1.0,115.0,2.0,38.727351,-9.143417,2016-06-02 15:40:04.519359
3509006,14629738,Private room,,Avenidas Novas,5,4.5,2,1.0,21.0,1.0,38.730493,-9.150214,2016-06-02 16:35:53.745259
7754278,7665008,Private room,,Santo António,0,,1,1.0,29.0,1.0,38.727878,-9.14763,2016-06-02 17:04:10.576168
11988240,64079972,Private room,,Santo António,9,4.5,1,1.0,19.0,2.0,38.726205,-9.144796,2016-06-02 13:07:10.826740
3837845,3108083,Private room,,Avenidas Novas,21,4.0,2,1.0,21.0,1.0,38.726214,-9.151688,2016-06-02 15:49:03.129410
1362121,7394296,Private room,,Santo António,86,4.5,2,1.0,24.0,1.0,38.72601,-9.144855,2016-06-02 16:21:48.770797
2163203,11037841,Private room,,Arroios,0,,1,1.0,16.0,3.0,38.729645,-9.142478,2016-06-02 17:35:51.952209
6651218,14336284,Private room,,Arroios,4,4.5,4,1.0,40.0,1.0,38.730236,-9.141068,2016-06-02 15:04:28.777659
4565201,23663767,Private room,,Arroios,3,4.0,2,1.0,40.0,1.0,38.727845,-9.139384,2016-06-02 13:04:52.169600
12508617,14629738,Private room,,Avenidas Novas,0,,2,1.0,21.0,1.0,38.730257,-9.149986,2016-06-02 15:30:37.954180
6886245,36083835,Private room,,Arroios,0,,2,1.0,52.0,1.0,38.730111,-9.137046,2016-06-02 13:57:37.361177
6323972,23663767,Private room,,Arroios,4,4.5,1,1.0,40.0,1.0,38.727883,-9.137191,2016-06-02 17:41:48.698491
10183890,52299373,Private room,,Santo António,0,,1,1.0,21.0,1.0,38.727066,-9.14478,2016-06-02 14:27:21.445378
5858949,30420065,Private room,,Santo António,0,,1,1.0,29.0,7.0,38.726678,-9.144761,2016-06-02 10:21:23.527939
6634224,9888021,Private room,,Santo António,7,4.0,2,1.0,34.0,2.0,38.726142,-9.144814,2016-06-02 17:38:02.825670
9217085,47396637,Private room,,Santo António,1,,2,1.0,37.0,1.0,38.725804,-9.148058,2016-06-02 11:43:31.769896
10544534,54376302,Private room,,Santo António,1,,2,1.0,48.0,3.0,38.72617,-9.148571,2016-06-02 16:05:39.231987
10635772,54376302,Private room,,Santo António,0,,2,1.0,40.0,1.0,38.725969,-9.147523,2016-06-02 13:01:41.519888
3495421,14629738,Private room,,Avenidas Novas,13,4.0,1,1.0,21.0,1.0,38.729008,-9.150461,2016-06-02 13:07:07.645726
3051655,15536233,Private room,,Arroios,0,,4,1.0,172.0,1.0,38.727169,-9.141708,2016-06-02 12:41:17.949454
9750086,39358782,Private room,,Avenidas Novas,4,4.5,2,1.0,34.0,1.0,38.730465,-9.150599,2016-06-02 13:21:32.984248
3049733,2461137,Private room,,Santo António,1,,2,1.0,42.0,1.0,38.726054,-9.143577,2016-06-02 13:20:53.737810
4013059,20806580,Private room,,Arroios,0,,1,1.0,46.0,2.0,38.726558,-9.142278,2016-06-02 14:42:08.479070
10013037,51316277,Private room,,Avenidas Novas,0,,2,1.0,58.0,1.0,38.728493,-9.150273,2016-06-02 15:44:10.358488
3471512,7665008,Private room,,Santo António,0,,1,1.0,23.0,7.0,38.726356,-9.147218,2016-06-02 15:41:16.864857
4015568,3734485,Private room,,Arroios,0,,1,1.0,46.0,2.0,38.726353,-9.143177,2016-06-02 12:11:34.242161
7256759,37807766,Private room,,Santo António,0,,4,1.0,91.0,1.0,38.726499,-9.148751,2016-06-02 12:58:23.825539
6357986,33119307,Private room,,Santo António,19,4.5,2,1.0,24.0,2.0,38.726737,-9.143617,2016-06-02 17:12:30.491607
2820841,14430890,Private room,,Santo António,0,,2,1.0,58.0,2.0,38.726463,-9.147203,2016-06-02 17:37:42.048807
13271103,16005424,Private room,,Santo António,0,,2,1.0,29.0,6.0,38.725158,-9.148228,2016-06-02 11:31:02.777887
